"","data.list.id","title","date.created","rw.url","country"
"6","631989","Administrative and Financial Coordinator",2014-01-24,"http://reliefweb.int/node/631989","Syria"
"7","631238","Head, Field Legal Office",2014-01-22,"http://reliefweb.int/node/631238","Syria"
"8","629608","Monitoring and Evaluation Coordinator",2014-01-15,"http://reliefweb.int/node/629608","Syria"
"9","628980","Emergency Manager - Roster Recruitment",2014-01-13,"http://reliefweb.int/node/628980","Syria"
"10","628303","Grants Officer in Syria",2014-01-09,"http://reliefweb.int/node/628303","Syria"
"11","627962","GOAL Syria: Evaluation of Humanitarian Action",2014-01-08,"http://reliefweb.int/node/627962","Syria"
"12","627966","Country Director",2014-01-08,"http://reliefweb.int/node/627966","Syria"
"13","627659","WASH Officer (FOR SYRIANS ONLY)",2014-01-07,"http://reliefweb.int/node/627659","Syria"
"14","627170","Human Resources Officer  (FOR SYRIANS ONLY)",2014-01-03,"http://reliefweb.int/node/627170","Syria"
"15","625627","Log/Admin – North Syria",2013-12-24,"http://reliefweb.int/node/625627","Syria"
"16","623328","WASH Officer - Sanitation (FOR SYRIANS ONLY)",2013-12-16,"http://reliefweb.int/node/623328","Syria"
"17","623327","WASH Officer - Hygiene Promotion (FOR SYRIANS ONLY)",2013-12-16,"http://reliefweb.int/node/623327","Syria"
"18","623326","WASH Officer - Water Treatment (FOR SYRIANS ONLY)",2013-12-16,"http://reliefweb.int/node/623326","Syria"
"19","623325","WASH Officer – Water production and distribution (FOR SYRIANS ONLY)",2013-12-16,"http://reliefweb.int/node/623325","Syria"
"20","623324","Information Management Assistant / WASH (FOR SYRIANS ONLY)",2013-12-16,"http://reliefweb.int/node/623324","Syria"
"21","623517","Shelter/WASH Programme Manager - Syria",2013-12-16,"http://reliefweb.int/node/623517","Syria"
"22","622269","Partners Program Manager (National Position)",2013-12-10,"http://reliefweb.int/node/622269","Syria"
"23","622268","WASH Programme Manager (National Position) - Readvertisement",2013-12-10,"http://reliefweb.int/node/622268","Syria"
"24","622264","Programme Manager / NFI & Vouchers (National Position) - Readvertisement",2013-12-10,"http://reliefweb.int/node/622264","Syria"
"25","621755","Water and Sanitation & Hygiene Coordinator",2013-12-09,"http://reliefweb.int/node/621755","Syria"
"26","621268","Mental Health and Psychosocial Coordinator 13-121",2013-12-05,"http://reliefweb.int/node/621268","Syria"
"27","619144","WASH Officer (For Syrians ONLY)",2013-11-27,"http://reliefweb.int/node/619144","Syria"
"28","619141","WASH Officer (For Syrians ONLY)",2013-11-27,"http://reliefweb.int/node/619141","Syria"
"29","617375","Syrian Crisis – Safety and Security Advisor – Syria",2013-11-20,"http://reliefweb.int/node/617375","Syria"
"30","616948","Child Protection Officer (Syrians ONLY)",2013-11-19,"http://reliefweb.int/node/616948","Syria"
"31","616949","Child Protection Officer (Syrians ONLY)",2013-11-19,"http://reliefweb.int/node/616949","Syria"
"32","616952","Child Protection Officer (Syrians ONLY)",2013-11-19,"http://reliefweb.int/node/616952","Syria"
"33","616962","Education Officer (Syrians ONLY)",2013-11-19,"http://reliefweb.int/node/616962","Syria"
"34","616363","Education Officer (for SYRIANS ONLY)",2013-11-18,"http://reliefweb.int/node/616363","Syria"
"35","614662","Field Safety Support Officer",2013-11-11,"http://reliefweb.int/node/614662","Syria"
"36","613475","Head of Tartous Office",2013-11-05,"http://reliefweb.int/node/613475","Syria"
"37","613470","Senior Area Support Officer",2013-11-05,"http://reliefweb.int/node/613470","Syria"
"38","613467","Senior Humanitarian Response Officer",2013-11-05,"http://reliefweb.int/node/613467","Syria"
"39","610706","Syria – Terms of Reference for Emergency WaSH assessment",2013-10-22,"http://reliefweb.int/node/610706","Syria"
"40","610163","Programme Manager / NFI & Vouchers (National Position)",2013-10-21,"http://reliefweb.int/node/610163","Syria"
"41","608482","Area Coordinator - Syria",2013-10-11,"http://reliefweb.int/node/608482","Syria"
"42","608481","Area Coordinator - Syria",2013-10-11,"http://reliefweb.int/node/608481","Syria"
"43","607279","Knowledge Manager",2013-10-07,"http://reliefweb.int/node/607279","Syria"
"44","607281","Financial Support Officer",2013-10-07,"http://reliefweb.int/node/607281","Syria"
"45","607282","Deputy Programme Manager - Humanitarian Relief",2013-10-07,"http://reliefweb.int/node/607282","Syria"
"46","607283","Administration Officer",2013-10-07,"http://reliefweb.int/node/607283","Syria"
"47","607266","Relief Coordinator",2013-10-07,"http://reliefweb.int/node/607266","Syria"
"48","607285","Administration Officer",2013-10-07,"http://reliefweb.int/node/607285","Syria"
"49","607271","Project Officer (Multiple Positions)",2013-10-07,"http://reliefweb.int/node/607271","Syria"
"50","607277","Office Assistant",2013-10-07,"http://reliefweb.int/node/607277","Syria"
"51","607269","Proposals Coordinator",2013-10-07,"http://reliefweb.int/node/607269","Syria"
"52","607245","Regional Programme Manager- Syria Crisis Response",2013-10-07,"http://reliefweb.int/node/607245","Syria"
"53","607240","Country Director - Syria",2013-10-07,"http://reliefweb.int/node/607240","Syria"
"54","607204","Media Advisor - Syria Response",2013-10-07,"http://reliefweb.int/node/607204","Syria"
"55","606841","FSL Coordinator (Food Security and Livelihoods) - Syria",2013-10-04,"http://reliefweb.int/node/606841","Syria"
"56","606639","WASH Programme Manager (National Position)",2013-10-03,"http://reliefweb.int/node/606639","Syria"
"57","606595","Area Coordinator (National position)",2013-10-03,"http://reliefweb.int/node/606595","Syria"
